address,label,total_lp_amount,total_usp_debt,usp_balance,total_balance
0x77eba703e0191b0452198e7aaaa3e8df8f6c767d,User,555.210883,0.0,0.0,555.210883
0x09e45dbd6a839821a95db15418dc2f7435ea1887,User,553.6420469999999,0.0,0.0,553.6420469999999
0x8c5b57ada43e482432df3f829a48ed76d3e17978,User,551.1187852650008,0.0,0.0,551.1187852650008
0xbc811e5906d765961524f33d92278db84cc822a4,User,549.9951113374077,0.0,0.0,549.9951113374077
0xd6b199946b3e34f239f606da0a8024b8ecd390f5,User,549.702329,0.0,0.0,549.702329
0x3f291473f1856343ce5fc61b4d002786809e17f0,User,542.4919749999999,0.0,0.0,542.4919749999999
0x6fba1aac65478fa7f269c668b82977612ea9cb95,User,537.204861,0.0,0.0,537.204861
0xba6e777f9eb87a4b20ace8062380ed0b7c3cb410,User,532.6894972104242,0.0,0.0,532.6894972104242
0x881c04b3d51c60f446e3442c9f9eabb62793bf67,User,737.772609,206.0243125498295,0.0,531.7482964501705
0xc12ca39bbb8df18f19a80ffdee85118e22ae9559,User,523.7768229999999,0.0,0.0,523.7768229999999
0x7aa09522f787df1aba71a4b4aa2257239e40b69c,User,521.3735468570256,0.0,0.0,521.3735468570256
0xf06e7817718475c8b199e10af7dd0af4fa5fb115,User,518.491866,0.0,0.0,518.491866
0x2c5c42db62954e1e11057288788afdf0eb440baf,User,518.140033,0.0,0.0,518.140033
0x2563f9f668d7aaf3066d48a94406266855104d70,User,518.0,0.0,0.0,518.0
0x78738dd56fd28dc1501162df99bc380c5ea00833,User,516.34448,0.0,0.0,516.34448
0xba57422f9ec163811ee8cc33c8220ee8e326cbea,User,513.0463605930049,0.0,0.0,513.0463605930049
0x99c937d96163d566246300da89e05bf8b9733a17,User,511.8141,0.0,0.0,511.8141
0xf58705997c804b141b0d3e0f0eceefb36503c849,User,511.661374,0.0,0.0,511.661374
0xfd29821c02f7c60a63e3d987dfc68630313f7285,User,508.0546979992226,0.0,0.0,508.0546979992226
0x4a511e4badee3ce398d61808816654f65fea6b04,User,506.33780200000007,0.0,0.0,506.33780200000007
0x17cd83b13e2c277a341da0320c0ba364d560661d,User,506.000089,0.0,0.0,506.000089
0x0e256c750e907f7f2e59555191df601c4373bf8d,User,501.05470740828457,0.0,0.0,501.05470740828457
0x10e887a4907266b350d7ebd7e140b3ae3b99d6b7,User,500.4,0.0,0.0,500.4
0xdb39081a7b07586ff1e5031a8c7c83c0d733196d,User,500.160456,0.0,0.0,500.160456
0x43bbd3c1df7ec30a72ce5d994359322f914aa548,User,500.001143,0.0,0.0,500.001143
0x223a0d0dede5948c2c12cdf7ff4f209fe99b5e76,User,500.000042,0.0,0.0,500.000042
0x349218124aab91444bc478b2be0ee25fa8e813a6,User,500.000032,0.0,0.0,500.000032
0x6116895ae7d8766bbfd2e04afd6442f52c38fbad,User,500.000031,0.0,0.0,500.000031
0x64d64108aac443c094184516b42b5c79ca711aff,User,500.0,0.0,0.0,500.0
0xd504127d053d6b675837373aa365a7b85882e77f,User,499.999117,0.0,0.0,499.999117
0x665f83f44c1cadb54210c32aa1c224ef0cdfe90c,User,499.99900500000007,0.0,0.0,499.99900500000007
0x94731acb4b22f3231b28df7baa3e086690da962d,User,499.99849,0.0,0.0,499.99849
0x0122d790aa4f26f2ae8f2c0c3cba0b8759869f34,User,499.998455,0.0,0.0,499.998455
0x554377d6c34eeffe68333894a0c36192d056c2c4,User,499.997886,0.0,0.0,499.997886
0x4d0b186c265d4b33304f0ad65458ff4af9711e68,User,499.997104,0.0,0.0,499.997104
0xdb9e1e606be0bf5287466d2a74739a2cf15b162d,User,499.990006,0.0,0.0,499.990006
0xc8f7f8c44fc6ccc80caaf7c8d68e2db948f83f98,User,499.9849140977639,0.0,0.0,499.9849140977639
0x773a9daf8da96009a42a2e994cb0a691c327bc25,User,499.9696337747402,0.0,0.0,499.9696337747402
0x7ef199087327207034feacd05832e61035fca929,User,499.00076500000006,0.0,0.0,499.00076500000006
0x682be32a480c22cc76dc53b6111f47b817aff775,User,498.713924,0.0,0.0,498.713924
0x0b46378092417058196aa7be782711a8f07876f4,User,498.06479002186165,0.0,0.0,498.06479002186165
0x7488e105bd2008bbba6577428d4b4bfc8b0df1dc,User,497.91434206326426,0.0,0.0,497.91434206326426
0x643bcc92828f50f7e3b5c78c64930316553fb888,User,497.015684404266,0.0,0.0,497.015684404266
0xa02b46ec2968e40864e718f2ae5944fea3dee413,User,495.419836,0.0,0.0,495.419836
0xad6b5e846dc184d6367e29390b4448b6998aecbb,User,494.243465,0.0,0.0,494.243465
0x7f356419edb68663851367f5e9fc9c9b9d473ece,User,494.1445544686303,0.0,0.0,494.1445544686303
0x559c027192f28c0aa3f9f531324c7dadfacead82,User,493.610606,0.0,0.0,493.610606
0xc67ea5ff2f3a5b3255cb7cf6e180ff5c52c70d99,User,493.360682,0.0,0.0,493.360682
0xdc99161c045494798476390359d3798575dddde0,User,493.1381965415977,0.0,0.0,493.1381965415977
0x542f69b57302490b8e3c1dda51c9a4977bacc237,User,492.9512733275391,0.0,0.0,492.9512733275391
0xcef66445cc2d1e2fa57b4a2dd985949fde8fcde2,User,1994.001579,1503.190957316755,0.0,490.810621683245
0xd970e886375fa894459afd3b3b92bf88c2f0cebf,User,490.0,0.0,0.0,490.0
0x6bb12408fea63345d2d5425fa466692deb0bb9f3,User,489.427025,0.0,0.0,489.427025
0x281e3ff8c7724b600600b72d38c8c5e606861887,User,488.676187,0.0,0.0,488.676187
0xa795b8bbca998777f4987c048ef3e6d577f099f6,User,484.2155723024885,0.0,0.0,484.2155723024885
0x7dd4b7c7d60ec09d77f504d4e5eaa8355f65dc75,User,839.9869158353675,360.0508134957027,0.0,479.93610233966484
0x86242b159b4a8fbc090f46079f3d778d82b17e09,User,475.907604,0.0,0.0,475.907604
0xd359b802b12a939d6fa7ee10b77b084d47f5104f,User,474.27220000000005,0.0,0.0,474.27220000000005
0x81a4f83e84bfc768fabc7784878de73887d16a03,User,461.424271,0.0,0.0,461.424271
0x353930dd6eff69470b75664230cdb97dfd0ab6d1,User,456.554174,0.0,0.0,456.554174
0x353bf7f128472eefcb91587a72c466287260b680,User,453.588823,0.0,0.0,453.588823
0x449486fc3927ca9a19c7c24966ba963d329f2663,User,453.247188,0.0,0.0,453.247188
0x0983f7c07dfd356096ffc6bef15771dd8dff8aee,User,453.12705834417864,0.0,0.0,453.12705834417864
0x8e408f73225cc375e86c15d8033720486be6edd4,User,447.798932,0.0,0.0,447.798932
0x523f09d536fb10dcedf566b5110a1f6642452153,User,447.637303,0.0,0.0,447.637303
0xa96099a86f25fc07a35ea12fbb2bd6a8c9a97772,User,447.085386,0.0,0.0,447.085386
0x01fd85cc4ca134aa70ee8fbebbaca110da725213,User,446.000078,0.0,0.0,446.000078
0x4b020d85fb639920dbb0f45454c411e2ea6a204b,User,445.9526006118292,0.0,0.0,445.9526006118292
0xe51fae4c964e0eba4734a2d0b33db3c0ca7454ba,User,445.501371,0.0,0.0,445.501371
0x6ea9e1b01b3eaada67dd5bd977cc434f57e82903,User,445.316084,0.0,0.0,445.316084
0x2f96ac2404dfa944391d0f35d2cc2664c7e555ad,User,444.980167,0.0,0.0,444.980167
0x51dadc93e2380dd5cf71acaab2163158aebc1349,User,444.8307117294086,0.0,0.0,444.8307117294086
0xc7278631ee0455134acd5f8cf7d265b884cd0fcd,User,443.65313397277566,0.0,0.0,443.65313397277566
0x22018545ccae6a23c9b3840f1c2f02891b11e62f,User,440.009326,0.0,0.0,440.009326
0x136482757f53ca0f50c497f4ffe59ab6a8934132,User,439.997405692494,0.0,0.0,439.997405692494
0x2a1ef56334fbdac1381cfb26872bb75b71561e57,User,439.885355,0.0,0.0,439.885355
0x337c581063667836def55a96cb06033ac48eb517,User,438.865077,0.0,0.0,438.865077
0x60f792cb7866a4a870e9eaf74f61937274536348,User,437.291617,0.0,0.0,437.291617
0xef00fbfcb78a2999037eed6e8041f11be950a7a2,User,432.991446,0.0,0.0,432.991446
0x37a1f6b8e40af1229d958c60919750f48b11978c,User,429.59414447878106,0.0,0.0,429.59414447878106
0x02b893bb29f51afecdda0e291ae087d979336b4a,User,828.652161010377,400.0538664277639,0.0,428.59829458261305
0xf863340ed5d414a529e7ff0a937d83666f4c32ad,User,427.183321,0.0,0.0,427.183321
0xa4872ecc7a74b1cb23e5e2e0749e456b8dba35ec,User,419.9649147109093,0.0,0.0,419.9649147109093
0xb21a5fe265cdc03d552f9ace3e7ae4b0733b6149,User,417.8988882841092,0.0,0.0,417.8988882841092
0x8340747041dd5d870bed58ba9a2901495601fe10,User,417.492604,0.0,0.0,417.492604
0x5db06883736a244cb14dbd51eeb3c6ac3d207b8d,User,415.214478,0.0,0.0,415.214478
0x457974752f418a7161f1820f526432d2838ecfe6,User,412.541035,0.0,0.0,412.541035
0x77d9cd75c988f93fd51ee35b23c75ae60157f9db,User,410.105855,0.0,0.0,410.105855
0x3f1830ead6bf110250353c8e1af71965d4b181b5,User,408.1943030000001,0.0,0.0,408.1943030000001
0x9aefa796f23d0d13e134efb611707e6582c15fd8,User,2438.7572880614566,2034.2472977264006,0.0,404.50999033505605
0x965153a45891b1e9ab66c6e22f801165e52f8d15,User,403.480205,0.0,0.0,403.480205
0x88c83537c12a90e8f361912a7239e9a8b9dfd92c,User,400.945003,0.0,0.0,400.945003
0x6ca2c3f673a66b88d358cbf7f6db8bf977761ed0,User,400.012587,0.0,0.0,400.012587
0x6d6a4931c4cc0d24112692bb6cb109746e023831,User,400.000035,0.0,0.0,400.000035
0x4bbd342d0309e4475d3417ff1588f9160d256e35,User,399.99959,0.0,0.0,399.99959
0x2e379b903437758a6161343fee32a4174cd2dffd,User,399.999242,0.0,0.0,399.999242
0xac8f8633ab38edc5b9bee39e379e101ffbf2ce04,User,2000.004572,1600.189294083681,0.0,399.815277916319
0x55cef76e717b6a55f81532e32c767777d8616d7d,User,399.14720174512956,0.0,0.0,399.14720174512956
0xb0e1847fdb63507f452d3bb58f4a56439698319f,User,398.9924296459937,0.0,0.0,398.9924296459937
0x1d459629b2220da756c0f8d00cb9a5ff73083af4,User,398.076359,0.0,0.0,398.076359
0x5c206898bd17aeb77a43e7bf3ed57c2b807f089e,User,394.69496730687354,0.0,0.0,394.69496730687354
0x1dd89ebc254b30b5523ffe33740cc28aa6510ef2,User,390.668096,0.0,0.0,390.668096
0x60248f0456ed1cc70e94a266aefb74f5504c0810,User,759.8406474378694,370.2327118406324,0.0,389.607935597237
0x3d8626ca9e6d692de29814b5cce57d6c059da243,User,387.885488,0.0,0.0,387.885488
0x9e4ea2772e7431d1bfcc7b5e9c978f0ad14fd2ef,User,384.431178,0.0,0.0,384.431178
0x5d0e6ddfd17608517fc151af173a71a004fe433b,User,383.0775364275704,0.0,0.0,383.0775364275704
0xa8eda6fa27e0f7917fc53a833bfdf83f9fe57828,User,382.546211,0.0,0.0,382.546211
0x30e5b92ddaad37782a95322c2ea61b454750b279,User,612.3551984947053,230.0325841126025,0.0,382.32261438210276
0xaa531ef0400e9e97614504b15aa4983e00af5c5f,User,582.103112,200.01351303763624,0.0,382.08959896236377
0x9f9de29656df7ef47ed7aa1cb740677f8da61904,User,377.000066,0.0,0.0,377.000066
0x8ed33e4e115b6adde686b286faeea3f9cc436b4a,User,375.444095,0.0,0.0,375.444095
0x1a9a81349b79acfb5460599c90a6a6604a6b78ab,User,364.475452,0.0,0.0,364.475452
0xa4ca628d79ca5db7807b4a35bb26363593c139ed,User,609.4178764022679,246.02411974721304,0.0,363.39375665505486
0x371fe8a467315ea12c5e8f2397a1a4a3aab7fb47,User,361.633616,0.0,0.0,361.633616
0xf9bb84ded79e2872b11e9117fe2a3c100248ee1e,User,360.06993,0.0,0.0,360.06993
0x860d9b4ddc9c98cbc4a34dc4b0afd78c65cac042,User,358.416737789923,0.0,0.0,358.416737789923
0xd14c826ed68fc8ffe67527394f90204d00660982,User,357.382443,0.0,0.0,357.382443
0x52f84034776873649bbe41ca89b12bf2b64e4330,User,357.08002,0.0,0.0,357.08002
0xba53a04bd2265d24b6b900b1eb98ed2c0ef0b7ad,User,355.3890551209183,0.0,0.0,355.3890551209183
0x487a1e2e60af8a0f4b41eca304be99a4492774cf,User,354.918637,0.0,0.0,354.918637
0xb66b6b4d45416003fe716ea0b00b194ed11dac04,User,352.69962841849815,0.0,0.0,352.69962841849815
0x5fdb84603d278df2116106e28223ab4b353bcbc9,User,349.995603926069,0.0,0.0,349.995603926069
0x48857a086832a9435f16b3a8cf6962319e76eb4e,User,625.2684790000001,280.014926464192,0.0,345.25355253580807
0x50a38311098e0ce5874f9008e336c8cf3b5d7830,User,6083.6222115692435,5739.6829094453615,0.0,343.93930212388204
0xa37edb280b5baa151f9401371faef3349885852c,User,341.88926882603084,0.0,0.0,341.88926882603084
0x91753aaaa193c6bd2c6226e7e677aaa0e8be556e,User,336.0232699685233,0.0,0.0,336.0232699685233
0x3907234dacad3b461c6b18f45a9151baa809e149,User,334.8802306629231,0.0,0.0,334.8802306629231
0x55b675fc360714d6cee43a58eb05673339d7ba36,User,334.603389,0.0,0.0,334.603389
0x84e5633acfc436a337f69be0a2ac96b8422500f6,User,332.822218,0.0,0.0,332.822218
0x75a8dc6fc8dc8b2b2005970581c503be22846e55,User,332.0594311143323,0.0,0.0,332.0594311143323
0xafb235474a2b376e1cb38eb95fe0d8aa4b6a6c0a,User,327.983671,0.0,0.0,327.983671
0x9049415d2d5c968b06932109fe7d9116106fecef,User,1225.0042124735385,897.1247082061195,0.0,327.87950426741895
0x145b8d0fe270b7bc4c362ecfa12e5f97e6788c48,User,326.67156400000005,0.0,0.0,326.67156400000005
0x2d53936d38972112af6e0f544454ef6aa2b038eb,User,326.66637630985974,0.0,0.0,326.66637630985974
0x140d5443e5460366c6a4808b48b87ce7b166f13f,User,325.778069,0.0,0.0,325.778069
0xba743c8306f222f1a4debff130da98732de1ff4a,User,325.507056,0.0,0.0,325.507056
0x951f5378a6ba360e208a4340d0d5ed4bae4cfc46,User,324.449837,0.0,0.0,324.449837
0x8b3b60217b5131a0c95e28d938e48b8a34de86a7,User,323.072554,0.0,0.0,323.072554
0x3d7b0fb06ccba74a6d87648befc6e40c2cef60fc,User,321.603464,0.0,0.0,321.603464
0x2a4940bd374ca206a1146a7d2b0d9349697387e1,User,313.736349,0.0,0.0,313.736349
0x6d64e5ab23115d69aa7fde4430cce414b3f9b8ca,User,310.6062141824094,0.0,0.0,310.6062141824094
0xab7afbcbec70d9192790dc06e9c572b470598bb5,User,309.955694,0.0,0.0,309.955694
0xeb0638075118f64f4de006607c66b192609c8ad0,User,309.87633400000004,0.0,0.0,309.87633400000004
0xa48b15d4b704251abb0dd47e133420fb670fccbc,User,309.865116,0.0,0.0,309.865116
0xdc4f0e1c52da6bfc39b0401a5e2099c9f78ea1b5,User,309.447368,0.0,0.0,309.447368
0x416a7989a964c9ed60257b064efc3a30fe6bf2ee,User,534.849901,228.0331807614367,0.0,306.81672023856333
0xad6b85156e7a5f65542aacbd0d26ee0a8def7dc7,User,303.70914842689655,0.0,0.0,303.70914842689655
0x0de876142a642c3a704a2938fdff8bba7b3b0586,User,521.6277279466244,220.03149304667,0.0,301.5962348999544
0xfef86affe1fb11745e59203bd8838156e3e97311,User,301.0,0.0,0.0,301.0
0x9bd2090570d869542f433177a4858b26cd188f0d,User,541.004745,240.02578658996228,0.0,300.97895841003765
0x3dc0364fb7e1ad9edb0f6c8347c79bb34b07a702,User,0.0,0.0,300.8384750256384,300.8384750256384
0x1a31e8e1bef00886e5c577d1cf26474e777f8a37,User,300.6095431686804,0.0,0.0,300.6095431686804
0xc1da188b38785882f0b576a3e7c7d0fdcb531a5c,User,300.595416,0.0,0.0,300.595416
0x0cd59678faef420ddc3813edd1b80693f02003e2,User,300.1418404630451,0.0,0.0,300.1418404630451
0x15266e1411f4999eb59fda17387cce4ddb813218,User,300.13482,0.0,0.0,300.13482
0xfb09c0b253bbdba9ff415a32f085aab2cd6fc3d7,User,300.08942249232194,0.0,0.0,300.08942249232194
0xa98719ae6ebfadea7d04496ede8fde43e2113efe,User,300.000019,0.0,0.0,300.000019
0x1e3e555594d39cb714f2d4c9d72a83789ae5637c,User,300.0,0.0,0.0,300.0
0xf90f125203bd9e694961fe20664e72fb07e9141c,User,299.999742,0.0,0.0,299.999742
0x00e3090cc16f10a0aaadce12102873bdd1ff2b8a,User,299.998806,0.0,0.0,299.998806
0x1f83131ec0865e779936fd382389627a708a7714,User,299.9774159851812,0.0,0.0,299.9774159851812
0xed171e875ff0db8e66fde96ed725bd46d7bd018a,User,299.9580125684485,0.0,0.0,299.9580125684485
0xf165a9793a270c1347badf883f48c36cb5e2310e,User,299.03577,0.0,0.0,299.03577
0x17a252408d9a04b1741fefc299ed4a1670ae99ca,User,297.498334,0.0,0.0,297.498334
0x052d6618f043fd175e1e1f39e248bd2051083f12,User,296.061125,0.0,0.0,296.061125
0x14848de9c2f827b2e6c07f598c36edad157e73f7,User,295.574742,0.0,0.0,295.574742
0xb5b72f5b34433751c295c1b2454fe705b68678e0,User,295.4172116566748,0.0,0.0,295.4172116566748
0xe9c52203cace819617dda03173201ac128844c22,User,294.965602,0.0,0.0,294.965602
0xbc78d3f7d30f3062ca870e9f67af5c6be7c9f997,User,293.90673200000003,0.0,0.0,293.90673200000003
0xa6b1b6b72876810c4049bfe4a6945c5016ca576f,User,291.700517,0.0,0.0,291.700517
0xd3c6ab0158c0ab1a13908a213b6ed7a9155efb7d,User,549.466,258.01562528112163,0.0,291.4503747188784
0xb7a14ecb7282743e9e84975911d7511cb5f7cbd3,User,291.369228,0.0,0.0,291.369228
0x514a2429e55eca8de7cc50c97b73fd74218d04ba,User,290.78256719839396,0.0,0.0,290.78256719839396
0x48d723d774ac010d542c8c673486176887cc57eb,User,286.87966,0.0,0.0,286.87966
0x716bf428a9a95c94c7b6cc48f6aaf2506e416b90,User,286.193433,0.0,0.0,286.193433
0x161910621638e6ca35248bf50a1bc22d93fec3ba,User,285.356994,0.0,0.0,285.356994
0x3de9bba15f1d11596caa664fc60421b240511216,User,284.72820861932263,0.0,0.0,284.72820861932263
0xe3d69bcab5daaea39787eeaf4c0369de366d71bd,User,283.890046,0.0,0.0,283.890046
0xeb01c2ce1d736fd7c5433668c59f3dc52f42c267,User,282.83965575174983,0.0,0.0,282.83965575174983
0x3d9aacdafb8f654a6d12fa9b88e38d682c57ac97,User,281.425377,0.0,0.0,281.425377
0xc165108f250b2f418d7ea170d0f040c5037a0531,User,280.5616993845892,0.0,0.0,280.5616993845892
0x05ca965501c6f325a7bad25f8042344723c1ec4e,User,279.933621,0.0,0.0,279.933621
0xe7597f0f7ee3b53655fc182b69a7e10d03624593,User,279.584172,0.0,0.0,279.584172
0x0d49285be899538ead2846435d6945b8d7a598dc,User,279.30863,0.0,0.0,279.30863
0x7fb976f84999bad20fb5478a86f346863f325fa2,User,275.288728,0.0,0.0,275.288728
0xb3df694907ecde938ae18e617c9f8caf00d54135,User,273.967235,0.0,0.0,273.967235
0x761a2dfffa70a52cd029b01116b5897ff391cd9a,User,272.373859,0.0,0.0,272.373859
0x4eb77e608152923ee049f35db8f41e66019d8fd1,User,268.103175,0.0,0.0,268.103175
0x3a23d9331dcbd71447f1cbb0d6f5be40b6c27e94,User,267.303148,0.0,0.0,267.303148
0xafd041abf2c93e81c933fb9e2b3635156498dcd0,User,266.54492057792413,0.0,0.0,266.54492057792413
0x39ff7313c19dbaf1147ff3c604bc799f3566ba68,User,461.1809820963797,200.026004650704,0.0,261.1549774456757
0x63165e577923dd41d5321e178e06b577ca05e2a4,User,260.96136121135004,0.0,0.0,260.96136121135004
0x33b64ab1a10ac83e2565d420f4b398d98b908907,User,260.314809,0.0,0.0,260.314809
0x1462881c9e7a908a3900d734faabbb3ad2a5d9ca,User,259.31298443626685,0.0,0.0,259.31298443626685
0x88715d7003b959dae6135b360df43ac962107d0f,User,258.488361,0.0,0.0,258.488361
0x0b33483aae494bbc212b12447ff418bf6d5f7009,User,258.1750704489863,0.0,0.0,258.1750704489863
0xca3467e0683eb009a3f8bb8d4f9af040684b9763,User,456.82829100000004,200.0238580375667,0.0,256.80443296243334
0x9a564812d77e6d9cfb1809eefcdc0c5981481d08,User,256.717312,0.0,0.0,256.717312
0xda9d3aeb95d6f3218ea27b50f19ad04d17609de8,User,255.28982806405324,0.0,0.0,255.28982806405324
0x1a3872782cb5b81548326095d888ef02ece19a83,User,255.0,0.0,0.0,255.0
0x271a600cfd5bd3cedbe6196d9dab24759cd62f05,User,254.76071,0.0,0.0,254.76071
0x6ede5522b1c7773e2e5482e52a6bf75ff3b70597,User,781.5064229029675,527.0117370257074,0.0,254.49468587726017
0xc0a7f947f0abe8585e84f2056b2367b2615dea32,User,469.211007,216.0249271657304,0.0,253.1860798342696
0xf5ce09845b9a7a55432d4dde97a8ea3ac21d89a3,User,5031.000186,4778.613581482327,0.0,252.38660451767282
0x43a623ab34a8e1d9404bd6ce5a292a66ec9b9ed1,User,251.263593,0.0,0.0,251.263593
0x0694356524f17a18a0ac3e1d8e767eeebd8a4ad9,User,250.9578909231824,0.0,0.0,250.9578909231824
0xdf8a7c7fcb9858994c2ad25565488f2474da69cf,User,250.76950960012,0.0,0.0,250.76950960012
0x913667291eee8c8038a059d63669993bdb8bebb3,User,250.056941,0.0,0.0,250.056941
0xd04a872bd3dc3ef30f6d42ed4961b4d610cf3634,User,250.000044,0.0,0.0,250.000044
0x380757258a32daedecc95cdeca95e4ca8d574d9a,User,250.000016,0.0,0.0,250.000016
0xbfbf521f50aea45353cacc150b40d91d9fac326f,User,249.999746,0.0,0.0,249.999746
0xec4444176f048b15e937991a344539f37b03bc41,User,249.998746,0.0,0.0,249.998746
0xb803bbee7772798b65f67ec2fc775fdf03354aad,User,249.996426,0.0,0.0,249.996426
0xd135c0fe8546b33c22e2b76183470472216d14fe,User,249.831388,0.0,0.0,249.831388
0xaf40ccc5c89b27f9fb2ff55172137feddc212002,User,249.57535923135785,0.0,0.0,249.57535923135785
0xbd8dc4012460f2d91b75ce018e60bb931d40082f,User,248.3223416216028,0.0,0.0,248.3223416216028
0x6775ebbe3bb46476b87de093a58e1c2e3f2cc625,User,247.01711496931063,0.0,0.0,247.01711496931063
0x4f16d6f6d3f875596138b108a899d10a79415f3b,User,245.52593,0.0,0.0,245.52593
0xdff7bf7b77a4b6f0f31b39e24e50853e9211c279,User,240.941826,0.0,0.0,240.941826
0xc769ace73694919da7ea6a5c9e0ad62fa8c565ec,User,240.11077100000003,0.0,0.0,240.11077100000003
0x60f1979579eb671d9783243f70ac2bb4bf4011d2,User,240.00002318951445,0.0,0.0,240.00002318951445
0xb48f2f7d8158939838fa5f927b3e584942e32ea4,User,237.73361599999998,0.0,0.0,237.73361599999998
0xfb0f99071fdc19f614375a8e231ece2ba6ff7c13,User,236.501163,0.0,0.0,236.501163
0x7547f6c452f8964835339a685dbb5935aac7ffc7,User,235.84815274856416,0.0,0.0,235.84815274856416
0xa6111e55f43b7122e5682c16c339d071cbf7201a,User,2002.404211,1767.226019540627,0.0,235.178191459373
0x055a655d884fb32aeeb129dc48c4a90b60307bff,User,234.629612,0.0,0.0,234.629612
0x6f69286d7c51de0f0cf5f3c03c8ca3eda8a322f9,User,231.958189,0.0,0.0,231.958189
0x5e89e067d40e2242a9b1e3fdae18a782f41a1e10,User,230.68289697553166,0.0,0.0,230.68289697553166
0xf4ce1da492110616024d401f8c659ff395851726,User,230.15559155001,0.0,0.0,230.15559155001
0xcd4d921d68f00bf89993f90d8b15cbb0911395fc,User,1824.842282,1595.1369177520332,0.0,229.70536424796683
0x35e017768559d9c1dc0d1ad1e7f9d7ea49efd561,User,228.999571,0.0,0.0,228.999571
0x68b53aa18d1b8437b7cd9524040c776e2261e06d,User,228.720792,0.0,0.0,228.720792
0xd350286d1ffa7df161677499a15fb22d113b9ab4,User,226.755161,0.0,0.0,226.755161
0xb2ecd8a5edae892b6fc5ea3638bb51642f8065b3,User,226.751265,0.0,0.0,226.751265
0xc94626f1b59a9c34fa40c294cbe13f2881a9645e,User,226.659863,0.0,0.0,226.659863
0xe564e88374d0d219799d810b728dae335059001c,User,226.563766,0.0,0.0,226.563766
0xcd81808f563edb0fa15b2107b02032d0d846ca97,User,225.8915578551356,0.0,0.0,225.8915578551356
0x0b3f453337722ee2c0f0dea7fd16f092e119bb35,User,225.109493,0.0,0.0,225.109493
0x484f3e74a54d82fb0fbcd0ce9ca2e48ad9b87a57,User,224.720713,0.0,0.0,224.720713
0x2696573cc32fc7497dd8dd44d8a0926dd4cb051e,User,224.000039,0.0,0.0,224.000039
0xd90ddca7f1a0e791b7e828a14aa2b3d142f40ff2,User,222.35140594312963,0.0,0.0,222.35140594312963
0x74f58dd4e9e783b55098fec82734f8c6b65e1c36,User,221.701913,0.0,0.0,221.701913
0xbafb8a11e43bf05e6828ec9402faa97e342c5708,User,220.384125,0.0,0.0,220.384125
0x061e26ca51deb2465c9bde050f7da41dd606ebee,User,219.923324,0.0,0.0,219.923324
0x3ef999c78dae858ff361a12cc8daf05bf2020d3d,User,219.47032065785103,0.0,0.0,219.47032065785103
0x28caca2d99111351bd6bf39738628135ee192443,User,219.078611,0.0,0.0,219.078611
0x3a176237aac2f9ef69cc6e001551806d8e655aa8,User,218.866821,0.0,0.0,218.866821
0x646d118c0f4c568e3590eb1297141fae1fe66d1b,User,218.679183,0.0,0.0,218.679183
0x94733b04a847c8a65399324a52e85d0a95dbeb16,User,218.159885,0.0,0.0,218.159885
0xaed3d7f4c1a44cb34ee8bf3784b72b91f308487c,User,216.33180210277328,0.0,0.0,216.33180210277328
0x8624a81b87047ab1de125c71a9322a1aaa8f483d,User,215.560271,0.0,0.0,215.560271
0xfd3b43062bbddaa57b39e9772d4b66af2d1cd19f,User,215.48186403260303,0.0,0.0,215.48186403260303
0x14ed92a5b346cdb3d1884e1c150c23305edd714f,User,215.177439,0.0,0.0,215.177439
0x7add780225843ade5c473ae0eb263ff0e9848242,User,414.299312,200.0230357266591,0.0,214.2762762733409
0xc50816c6b35c5c089ee7d0211c7f7a069e9ea1ac,User,213.28373,0.0,0.0,213.28373
0x648d4664e6e3d3bed5fefec17ac43b12119219c5,User,213.0489366259952,0.0,0.0,213.0489366259952
0xf10ad0a388350072fcb70dd105f0544a583fbe81,User,212.716102,0.0,0.0,212.716102
0x7ad1c5ddde1dd6ae06c5f6606bfb5f41b7586c09,User,212.455912,0.0,0.0,212.455912
0x59f5153bbdf64d49448dc1b0c4b8e2e9be2a2e5f,User,211.2890106783777,0.0,0.0,211.2890106783777
0x977d7b2986182c32088b51986fd5af15f99f9737,User,210.342273,0.0,0.0,210.342273
0x56674c5f7a5a3c517970f55786ea4498bcc85ac7,User,210.092682,0.0,0.0,210.092682
0x434ee7b1ce15a1bec6babf97d80b7d33d130b39c,User,210.05578,0.0,0.0,210.05578
0xd69bb3402f7fb5ee221c72424c415d337fb8942e,User,209.999615,0.0,0.0,209.999615
0x501b27a075e040166a5a1a933ec44c5561774e97,User,209.999564,0.0,0.0,209.999564
0x49a6f0d7e9161571d9c7fa5390679a3cc4983e61,User,209.407815,0.0,0.0,209.407815
0x838129b2a8e731ad76d42e6a2926888ab81259a0,User,208.098954,0.0,0.0,208.098954
0xc5469d6e33e72890f51abc29946101452e38b575,User,206.501411,0.0,0.0,206.501411
0xf69cb3297b3d673c4b8f65c786b8c350b4071725,User,206.000036,0.0,0.0,206.000036
0xb79f1fc59e20fb1718966295b5e20ec598dc3026,User,205.550128,0.0,0.0,205.550128
0xf8a2ac6c0b7a547428c9e9b5ab365769699dc892,User,205.317763,0.0,0.0,205.317763
0xe4b5d02e53b064c29b8e507d5926cbaa79a08cda,User,204.29652199999998,0.0,0.0,204.29652199999998
